,id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,average_price,GDP
2205,AVwdhuvzkufWRAb56xPH,2415 Mission St,"Catering,Restaurants,Pizza Place Westside",Santa Cruz,US,us/paradisepark/santacruz/2415missionst/70472911,36.960727,-122.048748,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEquidtc6b5xYbcf32w6eA_VesHtgJCXxFgf25-GL4J4ZPaopwRxTnp7zw9Vn1e9QPWLNmMxYFEEnYWeVd1MCH_DpLE8MXS9wTrZb1uTc3rTp3lRqbMy5b0UnrfcB1hU46fcGvbrL91M5XeDQbhD-X-kI0ioSJ2_ErW4Ccc-vmTyIrcD4l95XS8mLLxI6ALZ28woLotBcCpW2nhwQ6RCBYnxVD5fIA1_Tk5MfNEhY_UZ3yVD-GufZSON9EalnkmWiADNBsh6TJBR-qxnP43y5yJeLRU9Y9PqNYSuPhfziubHRqftYKVYQqM0U4KO2P6hF8b2-8QV528xz9YesWSJcmmjevBcEVWTNX4Z9HjhscVZB-OGAoGLekgybke5oQwNrqyrxibRUXJhGRMBdmT0d42pHzdpmbQ88yC_SLRfR1j-qFFpJV0Z3BGG2jT8aVk2Fp&placement=listing_profile&cs_user=unknown&cs_session=73f3626690998dc4a11c5c06af9b8e7d07de774d,11,11,USD,2015-10-24T00:01:23Z,,Ranch Bbq Chicken Pizza,Sicilian Style Pizza Pie,95060,,,,Paradise Park,11,278260
2206,AVwdhuvzkufWRAb56xPH,2415 Mission St,"Catering,Restaurants,Pizza Place Westside",Santa Cruz,US,us/paradisepark/santacruz/2415missionst/70472911,36.960727,-122.048748,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEquidtc6b5xYbcf32w6eA_VesHtgJCXxFgf25-GL4J4ZPaopwRxTnp7zw9Vn1e9QPWLNmMxYFEEnYWeVd1MCH_DpLE8MXS9wTrZb1uTc3rTp3lRqbMy5b0UnrfcB1hU46fcGvbrL91M5XeDQbhD-X-kI0ioSJ2_ErW4Ccc-vmTyIrcD4l95XS8mLLxI6ALZ28woLotBcCpW2nhwQ6RCBYnxVD5fIA1_Tk5MfNEhY_UZ3yVD-GufZSON9EalnkmWiADNBsh6TJBR-qxnP43y5yJeLRU9Y9PqNYSuPhfziubHRqftYKVYQqM0U4KO2P6hF8b2-8QV528xz9YesWSJcmmjevBcEVWTNX4Z9HjhscVZB-OGAoGLekgybke5oQwNrqyrxibRUXJhGRMBdmT0d42pHzdpmbQ88yC_SLRfR1j-qFFpJV0Z3BGG2jT8aVk2Fp&placement=listing_profile&cs_user=unknown&cs_session=73f3626690998dc4a11c5c06af9b8e7d07de774d,47.5,47.5,USD,2015-10-24T00:01:23Z,"Cut to 24 slices, many topping choices",Sicilian Square Party Tray Pizza,Sicilian Style Pizza Pie,95060,,,,Paradise Park,47.5,278260
2207,AVwdHWaQ_7pvs4fz2aMz,12170 4th St,Italian Restaurant,Yucaipa,US,us/ca/yucaipa/121704thst/-721364443,34.03250722,-117.052255,,11.95,11.95,USD,2016-04-01T07:07:38Z,,Includes Pizza Sauce and Mozzarella,Jake's Italian Bistro & Brew,92399,USD,0,25,CA,11.95,278260
2208,AVwdHWaQ_7pvs4fz2aMz,12170 4th St,Italian Restaurant,Yucaipa,US,us/ca/yucaipa/121704thst/-721364443,34.03250722,-117.052255,,9.45,9.45,USD,2016-04-01T07:07:38Z,,Pizza Burger,Jake's Italian Bistro & Brew,92399,USD,0,25,CA,9.45,278260
2209,AVwdHYVGIN2L1WUfsXQs,6746 E Cave Creek Rd,Bar,Cave Creek,US,us/az/cavecreek/6746ecavecreekrd/-291992146,33.83238305,-111.9345093,,12.47918589,11.42784939,,2016-07-06T21:24:17Z,,Pizza Burger Melt,The Hideaway Grill,85331,,,,AZ,11.95351764,38854
2210,AVwdHz2MByjofQCxluVG,441 6th Ave,"Italian Restaurant,Pizza Place,Restaurants,Pizza",Dayton,US,us/ky/dayton/4416thave/-726438899,39.11235,-84.47472,http://www.yellowpages.com/dayton-ky/mip/buona-vita-pizzeria-16458096/menu?lid=16458096,12.99,12.99,USD,"2016-03-27T05:36:25Z,2017-01-17T18:10:30Z",Our version of a classic napoleon style pizza with fresh tomatoes and fresh basil,Pizza Margarita,Buona Vita Pizzeria,41074,,,,KY,12.99,22819
2211,AVwdhZL5kufWRAb56t11,1601 Morris Ave,Diner,Union,US,us/townley/union/1601morrisave/-1593476224,40.69212597,-74.25411784,,10.99,10.99,USD,2016-10-27T02:07:54Z,,Pizza Burger,Mark Twain Diner,7083,USD,25,40,Townley,10.99,146826
2212,AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,,17,17,USD,2016-08-22T00:00:00Z,"BBQ Chicken, Bacon, Onions, House Red Sauce, and Cheddar Jack Cheese",Bbq Chicken Pizza,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,17,59510
2213,AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,,17,17,USD,2016-08-22T00:00:00Z,"Grilled Chicken, Sissy Sauce, Ranch Dressing, Bacon, Cheddar Jack, Shaved Celery",Buffalo Chicken Pizza,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,17,59510
2214,AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,,10.5,10.5,USD,2016-08-22T00:00:00Z,14 in. with Cheese,Pizza For Two,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,10.5,59510
2215,AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,,17,17,USD,2016-08-22T00:00:00Z,"Seasoned Ground Beef, Tomato Sauce, Cheddar Jack Cheese, Lettuce, Tomato, and Taco Sauce",Taco Pizza,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,17,59510
2216,AVwdhzPuByjofQCxp_-F,2495 Harrisburg Pike,Restaurant,Middletown,US,us/hbginterairp/middletown/2495harrisburgpike/-1143908545,40.192983,-76.691898,,10.5,10.5,USD,2016-08-22T00:00:00Z,"14 in. with Olive Oil, Fresh Garlic, and Cheese",White Pizza,River House Bar & Grill,17057,USD,0,30,Hbg Inter Airp,10.5,59510
2217,AVwdI3ixByjofQCxl4qP,5205 E 2nd St,Italian Restaurant,Long Beach,US,us/naples/longbeach/5205e2ndst/-1202384398,33.7605293,-118.1349939,,18.95,18.95,USD,2015-10-23T02:43:19Z,,Pizza Con Carne,Buona Gente,90803,USD,25,40,Naples,18.95,278260
2218,AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,,14.95,14.95,USD,2016-10-20T05:11:28Z,,Big Fat Greek Pizza,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,14.95,51074
2219,AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,,15.95,15.95,USD,2016-10-20T05:11:28Z,,Piggy In Heat Pizza,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,15.95,51074
2220,AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,,15.95,15.95,USD,2016-10-20T05:11:28Z,"Pepperoni, sausage, mushrooms, onion, peppers, chopped garlic and black olives baked with mozzarella cheese and pizza sauce.",Rivertown Pizza,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,15.95,51074
2221,AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,,14.95,14.95,USD,2016-10-20T05:11:28Z,"Diced chicken breast, spicy thai peanut sauce, lemongrass, and fresh cilantro baked with mozzarella cheese than topped with chopped peanuts.",Thai Chicken Pizza,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,14.95,51074
2222,AVwdI5p0kufWRAb52r8a,1114 1st St,"Pub,Brewery,Bar",Snohomish,US,us/larimerscorner/snohomish/11141stst/431571964,47.91148517,-122.0966225,,13.95,13.95,USD,2016-10-20T05:11:28Z,"Mushrooms, black olives, tomatoes, peppers and onions baked with mozzarella cheese and pizza sauce.",Vegetarian Pizza,Fred's Rivertown Alehouse,98290,USD,25,40,Larimers Corner,13.95,51074
2223,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,14.95,14.95,USD,2016-08-22T00:00:00Z,,Create Your Own Pizza,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,14.95,47658
2224,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,15.95,15.95,USD,2016-08-22T00:00:00Z,"Traditional, but gluten free pizza with tomato sauce and mozzarella cheese",Gluten Free Pizza Calandra,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,15.95,47658
2225,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,14.95,14.95,USD,2016-08-22T00:00:00Z,"A traditional pizza made with mozzarella, tomato sauce, basil, and pesto",Pizza Calandra,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,14.95,47658
2226,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,17.95,17.95,USD,2016-08-22T00:00:00Z,A traditional pizza with crumbled italian sausage and crumbled meatballs,Pizza Con Carne,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,17.95,47658
2227,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,13.95,13.95,USD,2016-04-24T00:00:00Z,,Pizza Contadina,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,13.95,47658
2228,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,14.95,14.95,USD,2016-08-22T00:00:00Z,"Fresh whole sliced tomatoes, fresh mozzarella, basil, and pesto",Pizza Margherita,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,14.95,47658
2229,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,15.95,15.95,USD,2016-08-22T00:00:00Z,,Pizza Mediterranean,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,15.95,47658
2230,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,15.95,15.95,USD,2016-08-22T00:00:00Z,"Vodka sauce, fresh oregano, fresh garlic, black pepper, basil, and parmesan cheese",Pizza Parmigiana,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,15.95,47658
2231,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,13.95,13.95,USD,2016-04-24T00:00:00Z,"Marinated Tomatoes, Shredded Mozzarella, Onions, Black Olives and Pecorino Cheese",Pizza Pugliese,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,13.95,47658
2232,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,12.47918589,11.42784939,,2016-08-22T00:00:00Z,"Peppers, onions, topped with melted mozzarella in light marinara sauce",Pizzaiolla,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,11.95351764,47658
2233,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,6.95,6.95,USD,2016-08-22T00:00:00Z,,Thin Crust Cheese Pizza,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,6.95,47658
2234,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,13,13,USD,2016-04-24T00:00:00Z,,Thin Crust Pizza,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,13,47658
2235,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,13.95,13.95,USD,2016-04-24T00:00:00Z,,Thin Crust Pizza Margherita,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,13.95,47658
2236,AVwdI9SeIN2L1WUfsm5I,118 Us Highway 46 E,Restaurant,Fairfield,US,us/nj/fairfield/118ushighway46e/139706882,40.865722,-74.317511,,12.47918589,11.42784939,,2016-08-22T00:00:00Z,No Charge,Thin Crust Pizza or Spaghetti,Calandra's Mediterranean Grill,7004,USD,31,50,NJ,11.95351764,47658
2237,AVwdIFGgIN2L1WUfseOO,355 Saint Mark Rd,"Food,Restaurants",Taylors,US,us/sc/taylors/355saintmarkrd/-1047465375,34.93767,-82.29812,,6.5,6.5,USD,2016-04-05T03:02:17Z,Hot cheese and black olives melted over our own special red sauce,Pizza,Lunch Box,29687,,,,SC,6.5,31543
2238,AVwdifowIN2L1WUfwzoY,210 S Depeyster St,American Restaurant,Kent,US,us/oh/kent/210sdepeysterst/1245262070,41.15261,-81.356418,,14,14,USD,2016-08-16T00:00:00Z,,Breakfast Pizza,Bricco Kent,44240,USD,25,40,OH,14,56126
2239,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,27.55,27.55,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z","Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza,Pizza Inn,39402,,,,MS,27.55,14849
2240,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,27.55,27.55,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z","Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza,Pizza Inn,39402,,,,MS,27.55,14849
2241,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,27.55,27.55,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z",,Original Bbq Chicken Pizza,Pizza Inn,39402,,,,MS,27.55,14849
2242,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,7.65,7.65,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z",,Philly Cheese Pizza,Pizza Inn,39402,,,,MS,7.65,14849
2243,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,27.55,27.55,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z","Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza,Pizza Inn,39402,,,,MS,27.55,14849
2244,AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776,27.55,27.55,USD,"2016-04-06T13:04:43Z,2016-03-21T00:31:33Z","The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza,Pizza Inn,39402,,,,MS,27.55,14849
2245,AVwdIHWTIN2L1WUfsekm,312 S Evergreen Ave,"Pizza,Caterers,Take Out Restaurants,Italian Restaurants,Restaurants",West Deptford,US,us/woodbury/westdeptford/312severgreenave/-915196126,39.830406,-75.14718,,15.25,15.25,USD,2016-06-14T01:37:22Z,"Fresh Mozzarella, tomato, fresh basil, olive oil",Margherita Pizza,Gia Nina's Pizza,8096,,,,Woodbury,15.25,146826
2246,AVwdIj51_7pvs4fz2mFa,1413 S Victoria Ave,"Pub,Food and Beverage",Ventura,US,us/ca/ventura/1413svictoriaave/-1859974752,34.262081,-119.211923,,7.95,7.95,USD,2016-03-28T05:17:10Z,,Pub Pizza,Victoria Pub & Grill,93003,USD,25,40,CA,7.95,278260
2247,AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,,13.99,13.99,USD,2016-03-21T00:31:00Z,,Gluten Free Pizza,Dobro's,32720,,,,FL,13.99,151792
2248,AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,,7.49,7.49,USD,2016-03-21T00:31:00Z,"Ham, Roasted Red peppers, Feta cheese, mixed olives, Red onion.",Greek Pizza,Dobro's,32720,,,,FL,7.49,151792
2249,AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,,4.99,4.99,USD,2016-03-21T00:31:00Z,,Pepperoni Pizza,Dobro's,32720,,,,FL,4.99,151792
2250,AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,,9.99,9.99,USD,2016-03-21T00:31:00Z,,Traditional Cheese Pizza,Dobro's,32720,,,,FL,9.99,151792
2251,AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,,7.49,7.49,USD,2016-03-21T00:31:00Z,"Tomato, olives, spinach, onion, mushrooms, red peppers.",Veggie Pizza,Dobro's,32720,,,,FL,7.49,151792
2252,AVwdIp-7kufWRAb52pf6,130 Dorchester Ave,Restaurant,Boston,US,us/ma/boston/130dorchesterave/1796009054,42.337376,-71.057016,,10,10,USD,2016-08-22T00:00:00Z,"house made tomato sauce, fresh mozzarella, chopped garlic, sliced tomatoes, parmesan cheese and basil",Margherita Pizza,Stephi's In Southie,2127,USD,0,30,MA,10,52229
2253,AVwdIpeJ_7pvs4fz2m7o,203 Nanticoke Rd,Restaurant,Essex,US,us/md/essex/203nanticokerd/2064135173,39.311394,-76.432772,,12.47918589,11.42784939,,2016-08-20T00:00:00Z,,Cheese Pizza,The Crazy Tuna,21221,USD,0,30,MD,11.95351764,36602
2254,AVwdiqex_7pvs4fz66FF,3708 Las Vegas Blvd S,Restaurant,Las Vegas,US,us/nv/lasvegas/3708lasvegasblvds/-1994404306,36.109216,-115.173221,,12.47918589,11.42784939,,2016-08-21T00:00:00Z,,Pizza Port Chronic Amber Ale,Holsteins - The Cosmopolitan of Las Vegas,89109,USD,0,30,NV,11.95351764,76414
2255,AVwdiqex_7pvs4fz66FF,3708 Las Vegas Blvd S,Restaurant,Las Vegas,US,us/nv/lasvegas/3708lasvegasblvds/-1994404306,36.109216,-115.173221,,25,25,USD,2016-08-21T00:00:00Z,,Pizza Port Chronicle,Holsteins - The Cosmopolitan of Las Vegas,89109,USD,0,30,NV,25,76414
2256,AVwdiqex_7pvs4fz66FF,3708 Las Vegas Blvd S,Restaurant,Las Vegas,US,us/nv/lasvegas/3708lasvegasblvds/-1994404306,36.109216,-115.173221,,12.47918589,11.42784939,,2016-08-21T00:00:00Z,,"Pizza Port Chronicle Ale, Carlsbad, California, Usa (5.0)",Holsteins - The Cosmopolitan of Las Vegas,89109,USD,0,30,NV,11.95351764,76414
2257,AVwdIR_7_7pvs4fz2jeS,20590 S Lagrange Rd,Restaurant,Frankfort,US,us/il/frankfort/20590slagrangerd/53149731,41.51762,-87.852638,,5,5,USD,2016-08-06T00:00:00Z,,Cheese Flatbread Pizza,Dancing Marlin,60423,USD,0,30,IL,5,83888
2258,AVwdIR_7_7pvs4fz2jeS,20590 S Lagrange Rd,Restaurant,Frankfort,US,us/il/frankfort/20590slagrangerd/53149731,41.51762,-87.852638,,12.47918589,11.42784939,,2016-08-16T00:00:00Z,,Cheese Flatbread Pizza,Dancing Marlin,60423,USD,0,30,IL,11.95351764,83888
2259,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,7,7,USD,2017-01-26T18:04:49Z,Traditional hand tossed pizza,Cheese Pizza,Marco's Pizza,5403,USD,25,40,Queen City,7,146826
2260,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,8,8,USD,2017-01-26T18:04:49Z,Traditional hand tossed pizza,One Item Pizza,Marco's Pizza,5403,USD,25,40,Queen City,8,146826
2261,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,2,2,USD,2017-01-26T18:04:49Z,,Pizza Dough,Marco's Pizza,5403,USD,25,40,Queen City,2,146826
2262,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,11.5,11.5,USD,2017-01-26T18:04:49Z,Traditional hand tossed pizza stuffed with your topping choice,Stuffed Pizza,Marco's Pizza,5403,USD,25,40,Queen City,11.5,146826
2263,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,10.5,10.5,USD,2017-01-26T18:04:49Z,Traditional hand tossed pizza,Three Item Pizza,Marco's Pizza,5403,USD,25,40,Queen City,10.5,146826
2264,AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721,9,9,USD,2017-01-26T18:04:49Z,Traditional hand tossed pizza,Two Item Pizza,Marco's Pizza,5403,USD,25,40,Queen City,9,146826
2265,AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,8.49,8.49,USD,2016-05-09T18:09:50Z,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.",B.b.q. Madness Stuffed Pizza,Sicilia's Pizzeria,25387,,,,WV,8.49,8477
2266,AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,12.47918589,11.42784939,,2016-12-31T18:03:52Z,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.",B.b.q. Madness Stuffed Pizza,Sicilia's Pizzeria,25387,,,,WV,11.95351764,8477
2267,AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,17.49,17.49,USD,2016-05-09T18:09:50Z,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.",B.b.q. Madness Thin Crust Pizza,Sicilia's Pizzeria,25387,,,,WV,17.49,8477
2268,AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu,12.47918589,11.42784939,,2016-12-31T18:03:52Z,"Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.",B.b.q. Madness Thin Crust Pizza,Sicilia's Pizzeria,25387,,,,WV,11.95351764,8477
